DateTime,Ticket,Symbol,Type,Volume,Price,SL,TP,ExecutionTime,Status,Comment
2025.04.21 14:00:20,226,AUDJPY#,buy,in,0.04,90.586,226,0,0,0,97 001,OkiFVG
2025.04.21 15:17:40,227,AUDJPY#,sell,out,0.04,90.357,227,0,0,-916,96 085,sl 90.357
2025.04.21 15:45:20,228,AUDJPY#,buy,in,0.03,90.515,228,0,0,0,96 085,OkiFVG
2025.04.21 18:52:40,229,AUDJPY#,sell,out,0.03,90.243,229,0,0,-816,95 269,sl 90.243
2025.04.22 06:15:20,230,AUDJPY#,sell,in,0.02,90.150,230,0,0,0,95 269,OkiFVG
2025.04.22 13:04:40,231,AUDJPY#,buy,out,0.02,89.856,231,0,0,588,95 857,tp 89.856
2025.04.22 13:15:20,232,AUDJPY#,sell,in,0.03,89.851,232,0,0,0,95 857,OkiFVG
2025.04.22 19:00:40,233,AUDJPY#,buy,out,0.03,90.139,233,0,0,-864,94 993,sl 90.139
2025.04.23 06:00:00,234,AUDJPY#,buy,in,0.02,90.657,234,0,0,0,94 993,OkiFVG
2025.04.23 09:10:40,235,AUDJPY#,sell,out,0.02,90.947,235,0,0,580,95 573,tp 90.947
2025.04.23 09:15:20,236,AUDJPY#,buy,in,0.03,90.904,236,0,0,0,95 573,OkiFVG
2025.04.23 16:37:40,237,AUDJPY#,sell,out,0.03,91.144,237,0,0,720,96 293,tp 91.144
2025.04.24 06:30:20,238,AUDJPY#,sell,in,0.03,90.810,238,0,0,0,96 293,OkiFVG
2025.04.24 17:28:40,239,AUDJPY#,buy,out,0.03,91.126,239,0,0,-948,95 345,sl 91.126
2025.04.25 06:00:20,240,AUDJPY#,buy,in,0.04,91.502,240,0,0,0,95 345,OkiFVG
2025.04.25 06:21:40,241,AUDJPY#,sell,out,0.04,91.693,241,0,0,764,96 109,tp 91.693
2025.04.25 06:30:20,242,AUDJPY#,buy,in,0.03,91.791,242,0,0,0,96 109,OkiFVG
2025.04.25 06:54:40,243,AUDJPY#,sell,out,0.03,92.015,243,0,0,672,96 781,tp 92.015
2025.04.25 07:00:20,244,AUDJPY#,buy,in,0.03,92.146,244,0,0,0,96 781,OkiFVG
2025.04.25 08:58:40,245,AUDJPY#,sell,out,0.03,91.844,245,0,0,-906,95 875,sl 91.844
2025.04.25 11:00:20,246,AUDJPY#,buy,in,0.02,91.776,246,0,0,0,95 875,OkiFVG
2025.04.25 13:48:40,247,AUDJPY#,sell,out,0.02,91.423,247,0,0,-706,95 169,sl 91.423
2025.04.25 16:45:20,248,AUDJPY#,buy,in,0.03,91.766,248,0,0,0,95 169,OkiFVG
2025.04.25 17:53:40,249,AUDJPY#,sell,out,0.03,92.036,249,0,0,810,95 979,tp 92.036
2025.04.28 06:00:20,250,AUDJPY#,sell,in,0.03,91.644,250,0,0,0,95 979,OkiFVG
2025.04.28 08:28:40,251,AUDJPY#,buy,out,0.03,91.886,251,0,0,-726,95 253,sl 91.886
2025.04.28 08:30:40,252,AUDJPY#,buy,in,0.04,91.842,252,0,0,0,95 253,OkiFVG
2025.04.28 10:55:40,253,AUDJPY#,sell,out,0.04,91.609,253,0,0,-932,94 321,sl 91.609
2025.04.28 11:00:20,254,AUDJPY#,sell,in,0.03,91.508,254,0,0,0,94 321,OkiFVG
2025.04.28 12:27:40,255,AUDJPY#,buy,out,0.03,91.761,255,0,0,-759,93 562,sl 91.761
2025.04.28 14:50:20,256,AUDJPY#,sell,in,0.05,91.722,256,0,0,0,93 562,OkiFVG
2025.04.28 18:28:40,257,AUDJPY#,buy,out,0.05,91.557,257,0,0,825,94 387,tp 91.557
2025.04.29 09:15:20,258,AUDJPY#,buy,in,0.05,91.454,258,0,0,0,94 387,OkiFVG
2025.04.29 13:58:40,259,AUDJPY#,sell,out,0.05,91.280,259,0,0,-870,93 517,sl 91.280
2025.04.29 14:00:20,260,AUDJPY#,sell,in,0.03,91.268,260,0,0,0,93 517,OkiFVG
2025.04.29 16:04:40,261,AUDJPY#,buy,out,0.03,91.038,261,0,0,690,94 207,tp 91.038
2025.04.29 16:15:20,262,AUDJPY#,sell,in,0.03,91.053,262,0,0,0,94 207,OkiFVG
2025.04.29 17:21:40,263,AUDJPY#,buy,out,0.03,90.800,263,0,0,759,94 966,tp 90.800
2025.04.30 06:08:40,264,AUDJPY#,buy,in,0.03,91.097,264,0,0,0,94 966,OkiFVG
2025.04.30 07:15:40,265,AUDJPY#,sell,out,0.03,91.311,265,0,0,642,95 608,tp 91.311
2025.04.30 07:16:20,266,AUDJPY#,buy,in,0.03,91.312,266,0,0,0,95 608,OkiFVG
2025.04.30 15:41:40,267,AUDJPY#,sell,out,0.03,91.051,267,0,0,-783,94 825,sl 91.051
2025.04.30 15:45:20,268,AUDJPY#,sell,in,0.04,90.966,268,0,0,0,94 825,OkiFVG
2025.04.30 16:56:40,269,AUDJPY#,buy,out,0.04,90.760,269,0,0,824,95 649,tp 90.760
2025.05.01 06:00:00,270,AUDJPY#,buy,in,0.04,91.864,270,0,0,0,95 649,OkiFVG
2025.05.01 06:38:40,271,AUDJPY#,sell,out,0.04,92.042,271,0,0,712,96 361,tp 92.042
2025.05.01 06:45:20,272,AUDJPY#,buy,in,0.04,92.052,272,0,0,0,96 361,OkiFVG
2025.05.01 09:20:40,273,AUDJPY#,sell,out,0.04,92.266,273,0,0,856,97 217,tp 92.266
2025.05.01 09:30:20,274,AUDJPY#,buy,in,0.03,92.320,274,0,0,0,97 217,OkiFVG
2025.05.01 12:59:40,275,AUDJPY#,sell,out,0.03,92.047,275,0,0,-819,96 398,sl 92.047
2025.05.02 06:00:40,276,AUDJPY#,buy,in,0.03,93.248,276,0,0,0,96 398,OkiFVG
2025.05.02 12:05:40,277,AUDJPY#,sell,out,0.03,92.947,277,0,0,-903,95 495,sl 92.947
2025.05.02 13:45:20,278,AUDJPY#,sell,in,0.03,93.044,278,0,0,0,95 495,OkiFVG
2025.05.02 15:38:20,279,AUDJPY#,buy,out,0.03,93.287,279,0,0,-729,94 766,sl 93.287
2025.05.05 07:45:20,280,AUDJPY#,buy,in,0.04,93.237,280,0,0,0,94 766,OkiFVG
2025.05.05 08:29:40,281,AUDJPY#,sell,out,0.04,93.419,281,0,0,728,95 494,tp 93.419
2025.05.05 08:30:40,282,AUDJPY#,buy,in,0.05,93.434,282,0,0,0,95 494,OkiFVG
2025.05.05 15:51:40,283,AUDJPY#,sell,out,0.05,93.244,283,0,0,-950,94 544,sl 93.244
2025.05.05 16:00:20,284,AUDJPY#,sell,in,0.05,93.160,284,0,0,0,94 544,OkiFVG
2025.05.05 22:55:40,285,AUDJPY#,buy,out,0.05,92.997,285,0,0,815,95 359,tp 92.997
2025.05.06 06:00:40,286,AUDJPY#,sell,in,0.04,92.798,286,0,0,0,95 359,OkiFVG
2025.05.06 10:35:40,287,AUDJPY#,buy,out,0.04,92.591,287,0,0,828,96 187,tp 92.591
2025.05.06 10:45:20,288,AUDJPY#,sell,in,0.04,92.498,288,0,0,0,96 187,OkiFVG
2025.05.06 11:31:40,289,AUDJPY#,buy,out,0.04,92.282,289,0,0,864,97 051,tp 92.282
2025.05.06 11:33:00,290,AUDJPY#,sell,in,0.03,92.273,290,0,0,0,97 051,OkiFVG
2025.05.06 17:25:40,291,AUDJPY#,buy,out,0.03,92.557,291,0,0,-852,96 199,sl 92.557
2025.05.08 06:15:20,292,AUDJPY#,buy,in,0.03,92.777,292,0,0,0,96 199,OkiFVG
2025.05.08 10:01:40,293,AUDJPY#,sell,out,0.03,92.477,293,0,0,-900,95 299,sl 92.477
2025.05.08 10:30:20,294,AUDJPY#,buy,in,0.03,92.655,294,0,0,0,95 299,OkiFVG
2025.05.08 11:30:40,295,AUDJPY#,sell,out,0.03,92.876,295,0,0,663,95 962,tp 92.876
2025.05.08 11:31:40,296,AUDJPY#,buy,in,0.03,92.861,296,0,0,0,95 962,OkiFVG
2025.05.08 18:28:40,297,AUDJPY#,sell,out,0.03,93.118,297,0,0,771,96 733,tp 93.118
2025.05.09 08:15:40,298,AUDJPY#,sell,in,0.04,93.152,298,0,0,0,96 733,OkiFVG
2025.05.09 12:27:40,299,AUDJPY#,buy,out,0.04,92.951,299,0,0,804,97 537,tp 92.951
2025.05.09 12:30:20,300,AUDJPY#,sell,in,0.03,92.902,300,0,0,0,97 537,OkiFVG
2025.05.09 16:03:40,301,AUDJPY#,buy,out,0.03,93.151,301,0,0,-747,96 790,sl 93.151
2025.05.12 06:00:40,302,AUDJPY#,buy,in,0.03,93.671,302,0,0,0,96 790,OkiFVG
2025.05.12 08:46:20,303,AUDJPY#,sell,out,0.03,93.951,303,0,0,840,97 630,tp 93.951
2025.05.12 09:00:20,304,AUDJPY#,buy,in,0.04,93.985,304,0,0,0,97 630,OkiFVG
2025.05.12 10:00:40,305,AUDJPY#,sell,out,0.04,94.177,305,0,0,768,98 398,tp 94.177
2025.05.14 06:00:00,306,AUDJPY#,buy,in,0.03,95.400,306,0,0,0,98 398,OkiFVG
2025.05.14 07:32:40,307,AUDJPY#,sell,out,0.03,95.149,307,0,0,-753,97 645,sl 95.149
2025.05.14 07:45:20,308,AUDJPY#,sell,in,0.03,95.083,308,0,0,0,97 645,OkiFVG
2025.05.14 10:03:40,309,AUDJPY#,buy,out,0.03,95.331,309,0,0,-744,96 901,sl 95.331
2025.05.14 10:30:20,310,AUDJPY#,sell,in,0.03,95.209,310,0,0,0,96 901,OkiFVG
2025.05.14 11:57:40,311,AUDJPY#,buy,out,0.03,94.983,311,0,0,678,97 579,tp 94.983
2025.05.15 06:00:00,312,AUDJPY#,sell,in,0.03,94.191,312,0,0,0,97 579,OkiFVG
2025.05.15 08:08:40,313,AUDJPY#,buy,out,0.03,93.907,313,0,0,852,98 431,tp 93.907
2025.05.15 08:15:20,314,AUDJPY#,sell,in,0.03,93.872,314,0,0,0,98 431,OkiFVG
2025.05.15 10:45:40,315,AUDJPY#,buy,out,0.03,93.640,315,0,0,696,99 127,tp 93.640
2025.05.16 07:15:20,316,AUDJPY#,buy,in,0.03,93.360,316,0,0,0,99 127,OkiFVG
2025.05.19 00:06:00,317,AUDJPY#,sell,out,0.03,93.079,317,0,0,-843,98 284,sl 93.079
2025.05.19 07:20:40,318,AUDJPY#,sell,in,0.04,93.080,318,0,0,0,98 284,OkiFVG
2025.05.19 12:14:40,319,AUDJPY#,buy,out,0.04,93.293,319,0,0,-852,97 432,sl 93.293
2025.05.19 12:15:40,320,AUDJPY#,buy,in,0.03,93.274,320,0,0,0,97 432,OkiFVG
2025.05.19 16:41:40,321,AUDJPY#,sell,out,0.03,93.499,321,0,0,675,98 107,tp 93.499
2025.05.20 06:16:40,322,AUDJPY#,sell,in,0.03,93.390,322,0,0,0,98 107,OkiFVG
2025.05.20 07:31:40,323,AUDJPY#,buy,out,0.03,93.125,323,0,0,795,98 902,tp 93.125
2025.05.21 06:15:20,324,AUDJPY#,buy,in,0.03,92.817,324,0,0,0,98 902,OkiFVG
2025.05.21 13:23:20,325,AUDJPY#,sell,out,0.03,92.551,325,0,0,-798,98 104,sl 92.551
2025.05.21 15:45:20,326,AUDJPY#,sell,in,0.04,92.626,326,0,0,0,98 104,OkiFVG
2025.05.21 18:07:40,327,AUDJPY#,buy,out,0.04,92.841,327,0,0,-860,97 244,sl 92.841
2025.05.23 06:00:40,328,AUDJPY#,buy,in,0.04,92.364,328,0,0,0,97 244,OkiFVG
2025.05.23 12:54:00,329,AUDJPY#,sell,out,0.04,92.541,329,0,0,708,97 952,tp 92.541
2025.05.23 13:00:20,330,AUDJPY#,buy,in,0.04,92.630,330,0,0,0,97 952,OkiFVG
2025.05.23 14:23:40,331,AUDJPY#,sell,out,0.04,92.433,331,0,0,-788,97 164,sl 92.433
2025.05.23 14:45:20,332,AUDJPY#,sell,in,0.04,92.274,332,0,0,0,97 164,OkiFVG
2025.05.23 14:46:20,333,AUDJPY#,buy,out,0.04,92.057,333,0,0,868,98 032,tp 92.057
2025.05.27 06:30:20,334,AUDJPY#,sell,in,0.04,92.241,334,0,0,0,98 032,OkiFVG
2025.05.27 08:00:40,335,AUDJPY#,buy,out,0.04,92.474,335,0,0,-932,97 100,sl 92.474
2025.05.27 08:45:40,336,AUDJPY#,buy,in,0.04,92.725,336,0,0,0,97 100,OkiFVG
2025.05.27 13:37:40,337,AUDJPY#,sell,out,0.04,92.919,337,0,0,776,97 876,tp 92.919
2025.05.28 06:45:59,338,AUDJPY#,sell,in,0.02,93.035,338,0,0,0,97 876,OkiFVG
2025.05.29 02:10:40,339,AUDJPY#,buy,out,0.02,93.378,339,0,0,-686,97 190,sl 93.378
2025.05.30 06:44:40,340,AUDJPY#,sell,in,0.03,92.452,340,0,0,0,97 190,OkiFVG
2025.05.30 15:10:40,341,AUDJPY#,buy,out,0.03,92.163,341,0,0,867,98 057,tp 92.163
2025.06.02 06:15:20,342,AUDJPY#,sell,in,0.04,92.623,342,0,0,0,98 057,OkiFVG
2025.06.02 17:03:20,343,AUDJPY#,buy,out,0.04,92.411,343,0,0,848,98 905,tp 92.411
2025.06.03 06:45:20,344,AUDJPY#,buy,in,0.03,92.596,344,0,0,0,98 905,OkiFVG
2025.06.03 08:25:40,345,AUDJPY#,sell,out,0.03,92.346,345,0,0,-750,98 155,sl 92.346
2025.06.04 06:45:20,346,AUDJPY#,buy,in,0.04,93.068,346,0,0,0,98 155,OkiFVG
2025.06.04 12:38:40,347,AUDJPY#,sell,out,0.04,93.277,347,0,0,836,98 991,tp 93.277
2025.06.04 12:45:20,348,AUDJPY#,buy,in,0.05,93.304,348,0,0,0,98 991,OkiFVG
2025.06.04 14:35:40,349,AUDJPY#,sell,out,0.05,93.467,349,0,0,815,99 806,tp 93.467
2025.06.05 06:00:40,350,AUDJPY#,sell,in,0.04,92.778,350,0,0,0,99 806,OkiFVG
2025.06.05 09:15:40,351,AUDJPY#,buy,out,0.04,92.981,351,0,0,-812,98 994,sl 92.981
2025.06.05 09:21:40,352,AUDJPY#,buy,in,0.05,92.958,352,0,0,0,98 994,OkiFVG
2025.06.05 10:14:40,353,AUDJPY#,sell,out,0.05,93.107,353,0,0,745,99 739,tp 93.107
2025.06.06 06:45:40,354,AUDJPY#,buy,in,0.05,93.456,354,0,0,0,99 739,OkiFVG
2025.06.06 14:34:00,355,AUDJPY#,sell,out,0.05,93.629,355,0,0,865,100 604,tp 93.629
2025.06.06 15:00:40,356,AUDJPY#,sell,in,0.06,93.552,356,0,0,0,100 604,OkiFVG
2025.06.06 15:30:40,357,AUDJPY#,buy,out,0.06,93.697,357,0,0,-870,99 734,sl 93.697
2025.06.09 06:34:40,358,AUDJPY#,buy,in,0.05,94.129,358,0,0,0,99 734,OkiFVG
2025.06.09 09:20:40,359,AUDJPY#,sell,out,0.05,93.945,359,0,0,-920,98 814,sl 93.945
2025.06.09 09:31:00,360,AUDJPY#,sell,in,0.06,93.943,360,0,0,0,98 814,OkiFVG
2025.06.09 11:32:40,361,AUDJPY#,buy,out,0.06,94.094,361,0,0,-906,97 908,sl 94.094
2025.06.09 12:15:20,362,AUDJPY#,sell,in,0.05,94.023,362,0,0,0,97 908,OkiFVG
2025.06.09 14:49:40,363,AUDJPY#,buy,out,0.05,94.195,363,0,0,-860,97 048,sl 94.195
2025.06.09 15:00:20,364,AUDJPY#,buy,in,0.06,94.208,364,0,0,0,97 048,OkiFVG
2025.06.10 04:25:40,365,AUDJPY#,sell,out,0.06,94.334,365,0,0,756,97 804,tp 94.334
2025.06.10 06:00:00,366,AUDJPY#,buy,in,0.05,94.487,366,0,0,0,97 804,OkiFVG
2025.06.10 08:20:40,367,AUDJPY#,sell,out,0.05,94.296,367,0,0,-955,96 849,sl 94.296
2025.06.11 06:00:00,368,AUDJPY#,sell,in,0.03,94.262,368,0,0,0,96 849,OkiFVG
2025.06.11 08:15:40,369,AUDJPY#,buy,out,0.03,94.515,369,0,0,-759,96 090,sl 94.515
2025.06.17 06:00:20,370,AUDJPY#,buy,in,0.03,94.653,370,0,0,0,96 090,OkiFVG
2025.06.17 07:11:40,371,AUDJPY#,sell,out,0.03,94.350,371,0,0,-909,95 181,sl 94.350
2025.06.17 08:00:20,372,AUDJPY#,buy,in,0.03,94.498,372,0,0,0,95 181,OkiFVG
2025.06.17 10:00:40,373,AUDJPY#,sell,out,0.03,94.762,373,0,0,792,95 973,tp 94.762
2025.06.18 06:00:20,374,AUDJPY#,sell,in,0.04,94.137,374,0,0,0,95 973,OkiFVG
2025.06.18 09:13:20,375,AUDJPY#,buy,out,0.04,94.362,375,0,0,-900,95 073,sl 94.362
2025.06.18 09:14:20,376,AUDJPY#,buy,in,0.05,94.331,376,0,0,0,95 073,OkiFVG
2025.06.18 12:47:40,377,AUDJPY#,sell,out,0.05,94.153,377,0,0,-890,94 183,sl 94.153
2025.06.18 13:45:20,378,AUDJPY#,sell,in,0.04,94.064,378,0,0,0,94 183,OkiFVG
2025.06.18 17:03:40,379,AUDJPY#,buy,out,0.04,94.255,379,0,0,-764,93 419,sl 94.255
2025.06.20 06:03:00,380,AUDJPY#,buy,in,0.04,94.200,380,0,0,0,93 419,OkiFVG
2025.06.20 07:51:40,381,AUDJPY#,sell,out,0.04,94.402,381,0,0,808,94 227,tp 94.402
2025.06.20 07:59:40,382,AUDJPY#,buy,in,0.05,94.374,382,0,0,0,94 227,OkiFVG
2025.06.20 09:31:40,383,AUDJPY#,sell,out,0.05,94.197,383,0,0,-885,93 342,sl 94.197
2025.06.20 10:45:40,384,AUDJPY#,buy,in,0.04,94.256,384,0,0,0,93 342,OkiFVG
2025.06.20 14:45:40,385,AUDJPY#,sell,out,0.04,94.434,385,0,0,712,94 054,tp 94.434
2025.06.20 15:00:40,386,AUDJPY#,buy,in,0.05,94.452,386,0,0,0,94 054,OkiFVG
2025.06.20 17:26:40,387,AUDJPY#,sell,out,0.05,94.285,387,0,0,-835,93 219,sl 94.285
2025.06.23 06:00:20,388,AUDJPY#,sell,in,0.03,93.967,388,0,0,0,93 219,OkiFVG
2025.06.23 08:17:40,389,AUDJPY#,buy,out,0.03,94.251,389,0,0,-852,92 367,sl 94.251
2025.06.24 06:00:40,390,AUDJPY#,buy,in,0.03,94.449,390,0,0,0,92 367,OkiFVG
2025.06.24 16:33:40,391,AUDJPY#,sell,out,0.03,94.198,391,0,0,-753,91 614,sl 94.198
2025.06.24 16:45:20,392,AUDJPY#,sell,in,0.04,94.147,392,0,0,0,91 614,OkiFVG
2025.06.25 01:00:00,393,AUDJPY#,buy,out,0.04,93.968,393,0,0,716,92 330,tp 93.968
2025.06.25 06:45:40,394,AUDJPY#,buy,in,0.03,94.267,394,0,0,0,92 330,OkiFVG
2025.06.25 10:27:40,395,AUDJPY#,sell,out,0.03,94.483,395,0,0,648,92 978,tp 94.483
2025.06.26 07:30:20,396,AUDJPY#,sell,in,0.04,94.480,396,0,0,0,92 978,OkiFVG
2025.06.26 09:11:40,397,AUDJPY#,buy,out,0.04,94.309,397,0,0,684,93 662,tp 94.309
2025.06.26 09:15:20,398,AUDJPY#,sell,in,0.04,94.255,398,0,0,0,93 662,OkiFVG
2025.06.26 10:52:40,399,AUDJPY#,buy,out,0.04,94.082,399,0,0,692,94 354,tp 94.082
2025.06.27 06:16:00,400,AUDJPY#,buy,in,0.03,94.653,400,0,0,0,94 354,OkiFVG
2025.06.27 13:38:40,401,AUDJPY#,sell,out,0.03,94.417,401,0,0,-708,93 646,sl 94.417
2025.06.27 15:32:00,402,AUDJPY#,sell,in,0.05,94.428,402,0,0,0,93 646,OkiFVG
2025.06.27 16:04:40,403,AUDJPY#,buy,out,0.05,94.592,403,0,0,-820,92 826,sl 94.592
2025.06.27 16:45:20,404,AUDJPY#,sell,in,0.05,94.490,404,0,0,0,92 826,OkiFVG
2025.06.27 20:55:40,405,AUDJPY#,buy,out,0.05,94.332,405,0,0,790,93 616,tp 94.332
2025.06.30 06:48:20,406,AUDJPY#,sell,in,0.04,94.188,406,0,0,0,93 616,OkiFVG
2025.06.30 10:18:20,407,AUDJPY#,buy,out,0.04,94.013,407,0,0,700,94 316,tp 94.013
2025.07.02 06:30:20,408,AUDJPY#,buy,in,0.05,94.390,408,0,0,0,94 316,OkiFVG
2025.07.02 08:50:40,409,AUDJPY#,sell,out,0.05,94.552,409,0,0,810,95 126,tp 94.552
2025.07.02 09:07:40,410,AUDJPY#,buy,in,0.06,94.495,410,0,0,0,95 126,OkiFVG
2025.07.02 11:27:20,411,AUDJPY#,sell,out,0.06,94.354,411,0,0,-846,94 280,sl 94.354
2025.07.02 12:00:20,412,AUDJPY#,buy,in,0.05,94.506,412,0,0,0,94 280,OkiFVG
2025.07.02 12:36:40,413,AUDJPY#,sell,out,0.05,94.667,413,0,0,805,95 085,tp 94.667
2025.07.02 12:45:40,414,AUDJPY#,buy,in,0.05,94.665,414,0,0,0,95 085,OkiFVG
2025.07.02 13:52:20,415,AUDJPY#,sell,out,0.05,94.488,415,0,0,-885,94 200,sl 94.488
2025.07.02 15:30:20,416,AUDJPY#,sell,in,0.04,94.326,416,0,0,0,94 200,OkiFVG
2025.07.02 15:42:20,417,AUDJPY#,buy,out,0.04,94.144,417,0,0,728,94 928,tp 94.144
2025.07.03 06:08:40,418,AUDJPY#,buy,in,0.04,94.440,418,0,0,0,94 928,OkiFVG
2025.07.03 09:44:40,419,AUDJPY#,sell,out,0.04,94.616,419,0,0,704,95 632,tp 94.616
2025.07.03 09:45:20,420,AUDJPY#,buy,in,0.06,94.643,420,0,0,0,95 632,OkiFVG
2025.07.03 10:07:20,421,AUDJPY#,sell,out,0.06,94.505,421,0,0,-828,94 804,sl 94.505
2025.07.03 10:45:20,422,AUDJPY#,buy,in,0.05,94.604,422,0,0,0,94 804,OkiFVG
2025.07.03 15:30:40,423,AUDJPY#,sell,out,0.05,94.750,423,0,0,730,95 534,tp 94.750
2025.07.04 06:00:20,424,AUDJPY#,sell,in,0.05,94.993,424,0,0,0,95 534,OkiFVG
2025.07.04 07:27:40,425,AUDJPY#,buy,out,0.05,94.842,425,0,0,755,96 289,tp 94.842
2025.07.04 07:30:20,426,AUDJPY#,sell,in,0.05,94.838,426,0,0,0,96 289,OkiFVG
2025.07.04 10:20:40,427,AUDJPY#,buy,out,0.05,94.682,427,0,0,780,97 069,tp 94.682
2025.07.09 06:45:20,428,AUDJPY#,buy,in,0.04,95.898,428,0,0,0,97 069,OkiFVG
2025.07.09 07:34:40,429,AUDJPY#,sell,out,0.04,96.108,429,0,0,840,97 909,tp 96.108
2025.07.10 07:18:40,430,AUDJPY#,sell,in,0.05,95.671,430,0,0,0,97 909,OkiFVG
2025.07.10 09:14:40,431,AUDJPY#,buy,out,0.05,95.840,431,0,0,-845,97 064,sl 95.840
2025.07.10 09:15:40,432,AUDJPY#,buy,in,0.06,95.836,432,0,0,0,97 064,OkiFVG
2025.07.10 10:40:40,433,AUDJPY#,sell,out,0.06,95.976,433,0,0,840,97 904,tp 95.976
2025.07.14 07:45:20,434,AUDJPY#,sell,in,0.04,96.665,434,0,0,0,97 904,OkiFVG
2025.07.14 10:58:40,435,AUDJPY#,buy,out,0.04,96.868,435,0,0,-812,97 092,sl 96.868
2025.07.14 11:00:40,436,AUDJPY#,buy,in,0.04,96.857,436,0,0,0,97 092,OkiFVG
2025.07.14 15:35:40,437,AUDJPY#,sell,out,0.04,96.630,437,0,0,-908,96 184,sl 96.630
2025.07.14 15:45:20,438,AUDJPY#,sell,in,0.06,96.631,438,0,0,0,96 184,OkiFVG
2025.07.14 18:37:40,439,AUDJPY#,buy,out,0.06,96.788,439,0,0,-942,95 242,sl 96.788
2025.07.15 06:15:20,440,AUDJPY#,sell,in,0.04,96.536,440,0,0,0,95 242,OkiFVG
2025.07.15 08:57:20,441,AUDJPY#,buy,out,0.04,96.757,441,0,0,-884,94 358,sl 96.757
2025.07.15 10:45:40,442,AUDJPY#,buy,in,0.05,96.908,442,0,0,0,94 358,OkiFVG
2025.07.15 11:06:40,443,AUDJPY#,sell,out,0.05,97.051,443,0,0,715,95 073,tp 97.051
2025.07.16 06:15:40,444,AUDJPY#,buy,in,0.04,97.171,444,0,0,0,95 073,OkiFVG
2025.07.16 12:12:40,445,AUDJPY#,sell,out,0.04,96.964,445,0,0,-828,94 245,sl 96.964
2025.07.16 12:15:20,446,AUDJPY#,sell,in,0.04,96.957,446,0,0,0,94 245,OkiFVG
2025.07.16 16:50:40,447,AUDJPY#,buy,out,0.04,96.784,447,0,0,692,94 937,tp 96.784
2025.07.18 06:00:40,448,AUDJPY#,buy,in,0.05,96.689,448,0,0,0,94 937,OkiFVG
2025.07.18 10:40:40,449,AUDJPY#,sell,out,0.05,96.848,449,0,0,795,95 732,tp 96.848
2025.07.21 06:45:20,450,AUDJPY#,sell,in,0.06,96.566,450,0,0,0,95 732,OkiFVG
2025.07.21 09:28:20,451,AUDJPY#,buy,out,0.06,96.426,451,0,0,840,96 572,tp 96.426
2025.07.21 09:30:20,452,AUDJPY#,sell,in,0.06,96.418,452,0,0,0,96 572,OkiFVG
2025.07.21 11:33:40,453,AUDJPY#,buy,out,0.06,96.294,453,0,0,744,97 316,tp 96.294
2025.07.21 11:34:40,454,AUDJPY#,sell,in,0.05,96.293,454,0,0,0,97 316,OkiFVG
2025.07.21 19:21:20,455,AUDJPY#,buy,out,0.05,96.118,455,0,0,875,98 191,tp 96.118
2025.07.22 06:00:59,456,AUDJPY#,buy,in,0.04,96.207,456,0,0,0,98 191,OkiFVG
2025.07.22 14:36:40,457,AUDJPY#,sell,out,0.04,95.992,457,0,0,-860,97 331,sl 95.992
2025.07.22 14:45:20,458,AUDJPY#,sell,in,0.05,95.948,458,0,0,0,97 331,OkiFVG
2025.07.22 15:51:40,459,AUDJPY#,buy,out,0.05,95.798,459,0,0,750,98 081,tp 95.798
2025.07.24 06:00:40,460,AUDJPY#,buy,in,0.04,96.498,460,0,0,0,98 081,OkiFVG
2025.07.24 08:15:40,461,AUDJPY#,sell,out,0.04,96.683,461,0,0,740,98 821,tp 96.683
2025.07.24 08:17:40,462,AUDJPY#,buy,in,0.05,96.681,462,0,0,0,98 821,OkiFVG
2025.07.24 11:27:40,463,AUDJPY#,sell,out,0.05,96.837,463,0,0,780,99 601,tp 96.837
2025.07.24 11:32:40,464,AUDJPY#,buy,in,0.05,96.856,464,0,0,0,99 601,OkiFVG
2025.07.24 11:59:20,465,AUDJPY#,sell,out,0.05,97.029,465,0,0,865,100 466,tp 97.029
2025.07.25 06:00:40,466,AUDJPY#,buy,in,0.05,97.054,466,0,0,0,100 466,OkiFVG
2025.07.25 07:32:40,467,AUDJPY#,sell,out,0.05,96.886,467,0,0,-840,99 626,sl 96.886
2025.07.25 07:45:20,468,AUDJPY#,sell,in,0.06,96.727,468,0,0,0,99 626,OkiFVG
2025.07.25 10:51:40,469,AUDJPY#,buy,out,0.06,96.890,469,0,0,-978,98 648,sl 96.890
2025.07.28 06:00:00,470,AUDJPY#,buy,in,0.05,97.200,470,0,0,0,98 648,OkiFVG
2025.07.28 06:45:00,471,AUDJPY#,sell,out,0.05,97.012,471,0,0,-940,97 708,sl 97.012
2025.07.28 06:45:20,472,AUDJPY#,sell,in,0.05,96.999,472,0,0,0,97 708,OkiFVG
2025.07.28 10:26:40,473,AUDJPY#,buy,out,0.05,96.825,473,0,0,870,98 578,tp 96.825
2025.07.29 07:15:40,474,AUDJPY#,buy,in,0.04,96.800,474,0,0,0,98 578,OkiFVG
2025.07.29 09:38:40,475,AUDJPY#,sell,out,0.04,96.599,475,0,0,-804,97 774,sl 96.599
2025.07.29 09:42:40,476,AUDJPY#,sell,in,0.05,96.655,476,0,0,0,97 774,OkiFVG
2025.07.29 12:22:40,477,AUDJPY#,buy,out,0.05,96.818,477,0,0,-815,96 959,sl 96.818
